nicl2pym,,nicl2pym_2,,RuMnCl4Pyz4,,RuMnCl4Pyz4_2,,nicl2BTD_gixawe,,nicl2BTD_gixawe_2,,Fe_pym_c12,,Fe_pym_c12_2,,FeCl2BTD,,FeCl2BTD_2,,FeCl2BTD_hohaja,,FeCl2BTD_hohaja_2,,NiCl2BTD_zusundi,,NiCl2BTD_zusundi_2,,FeCl2BTD_D4,,FeCl2BTD_D4_2,,
Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),
209,2.330064058,209,4.084168434,209,2.848308086,209,2.938196898,209,4.827298641,209,3.841924667,209,4.988201618,209,5.143855572,209,1.203538775,209,0.8157455921,209,2.039660692,209,2.587370157,209,1.355352402,209,2.479246855,209,1.665972829,209,1.525632024,
208,2.284176588,208,4.048452854,208,2.787465334,208,2.939693689,208,4.798923969,208,3.696474791,208,5.023139477,208,5.094570637,208,1.197131872,208,0.8021529317,208,1.986025214,208,2.553110361,208,1.323601007,208,2.40785265,208,1.618596315,208,1.513367772,
207,2.258928061,207,3.952051878,207,2.805314779,207,2.923929691,207,4.728308678,207,3.689246893,207,4.940223694,207,5.135029316,207,1.174609303,207,0.7989707589,207,1.990306616,207,2.566310644,207,1.345541358,207,2.505862713,207,1.645961523,207,1.49811852,
206,2.231155634,206,3.825666428,206,2.784667969,206,2.902206659,206,4.616192341,206,3.564874172,206,4.81495285,206,4.949058056,206,1.155291319,206,0.7766318917,206,1.911686659,206,2.488753796,206,1.34070313,206,2.39042902,206,1.610903502,206,1.505082726,
205,2.284174442,205,3.842767,205,2.746850491,205,2.839646339,205,4.593050957,205,3.45673728,205,4.659437656,205,4.864675045,205,1.130971193,205,0.7819824815,205,1.941575885,205,2.47172761,205,1.329827309,205,2.409635544,205,1.623340845,205,1.503199935,
204,2.181722403,204,3.781773329,204,2.74388504,204,2.77886343,204,4.362052917,204,3.269067526,204,4.756087303,204,4.778374195,204,1.125999928,204,0.7719820738,204,1.905940056,204,2.453162909,204,1.343988776,204,2.383444309,204,1.602446437,204,1.501619697,
203,2.140549421,203,3.707816362,203,2.702292681,203,2.867202759,203,4.318662167,203,3.17737627,203,4.625893593,203,4.739269257,203,1.119460464,203,0.7544825673,203,1.799178481,203,2.389465094,203,1.331352711,203,2.324866772,203,1.609502912,203,1.475083828,
202,2.110798359,202,3.564751387,202,2.628609896,202,2.794791698,202,4.10358572,202,3.128940821,202,4.605139732,202,4.455180645,202,1.071328282,202,0.726269424,202,1.80839479,202,2.333325624,202,1.317846179,202,2.26624918,202,1.566853762,202,1.413916469,
201,2.019342422,201,3.482659101,201,2.707565784,201,2.788827658,201,3.958679676,201,3.005554676,201,4.406483173,201,4.541392326,201,1.063697338,201,0.7323252559,201,1.788479209,201,2.206611156,201,1.293074131,201,2.196533918,201,1.526381373,201,1.424866796,
200,1.962076187,200,3.478090525,200,2.598824739,200,2.723894596,200,3.849064589,200,2.873805046,200,4.294485569,200,4.324381351,200,1.021403074,200,0.7009879351,200,1.75265193,200,2.28066206,200,1.261201262,200,2.170978785,200,1.510408878,200,1.400831699,

nicl2pym,
nicl2pym
Collection Time: 19/01/2024 15:22:59
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1318.26
<Slit Height> , Full

nicl2pym_2,
nicl2pym_2
Collection Time: 19/01/2024 15:25:03
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1318.26
<Slit Height> , Full

RuMnCl4Pyz4,
RuMnCl4Pyz4
Collection Time: 19/01/2024 15:32:23
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

RuMnCl4Pyz4_2,
RuMnCl4Pyz4_2
Collection Time: 19/01/2024 15:34:28
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

nicl2BTD_gixawe,
nicl2BTD_gixawe
Collection Time: 19/01/2024 15:43:07
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

nicl2BTD_gixawe_2,
nicl2BTD_gixawe_2
Collection Time: 19/01/2024 15:45:24
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

Fe_pym_c12,
Fe_pym_c12
Collection Time: 19/01/2024 15:51:48
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

Fe_pym_c12_2,
Fe_pym_c12_2
Collection Time: 19/01/2024 15:54:12
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1318.26
<Slit Height> , Full

FeCl2BTD,
FeCl2BTD
Collection Time: 19/01/2024 16:11:38
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

FeCl2BTD_2,
FeCl2BTD_2
Collection Time: 19/01/2024 16:13:28
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 199.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

FeCl2BTD_hohaja,
FeCl2BTD_hohaja
Collection Time: 19/01/2024 16:30:22
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

FeCl2BTD_hohaja_2,
FeCl2BTD_hohaja_2
Collection Time: 19/01/2024 16:32:27
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

NiCl2BTD_zusundi,
NiCl2BTD_zusundi
Collection Time: 19/01/2024 16:38:37
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

NiCl2BTD_zusundi_2,
NiCl2BTD_zusundi_2
Collection Time: 19/01/2024 16:40:28
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

FeCl2BTD_D4,
FeCl2BTD_D4
Collection Time: 19/01/2024 16:45:49
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

FeCl2BTD_D4_2,
FeCl2BTD_D4_2
Collection Time: 19/01/2024 16:47:55
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 19/01/2024 15:10:14
Method Modifications:
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 19/01/2024 15:10:14, Old:ON, New:Choice 0
UVVIS Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 19/01/2024 15:14:18, Old:  602.007, New:  600.000
Y mode Changed: 19/01/2024 15:14:18, Old:Abs, New:F(R)
Y min Changed: 19/01/2024 15:14:18, Old:     0.00, New:    -5.00
Y max Changed: 19/01/2024 15:14:18, Old:     1.00, New:   175.00
Sipper Type Changed: 19/01/2024 15:14:18, Old:Internal RSA, New:External sipper
Baseline Correction Changed: 19/01/2024 15:14:37, Old:0, New:2
End Method Modifications
<Current Wavelength> , 200.000
<SBW (nm)> , 2.00
<Energy> , 1380.38
<Slit Height> , Full

